hashid,Székhely,Létszám,TEÁOR 08 szerinti teáorszám(ok),Nettó árbevétel (eFt),Üzleti/üzemi eredmény (eFt),Adózott eredmény (eFt),Forgóeszközök (eFt),Követelések (eFt),Pénzeszközök (eFt),Eszközök összesen (eFt),Saját tőke (eFt),Hosszú lejáratú kötelezettségek (eFt),Rövid lejáratú kötelezettségek (eFt),Cégcsoport tag
7b14fcc4b2,"1225 Budapest, Bányalég u. 110.",56.0,3900,1110043.0,-166486,-162977,2259151.0,1907120.0,316903,3235243.0,2339342,8240,842246.0,0
803e0bc88f,"1117 Budapest, Budafoki út 187-189.",35.0,7112,1096307.0,261504,241195,727759.0,364469.0,356796,824793.0,572739,0,252054.0,0
ea10bddebb,"1138 Budapest, Madarász Viktor u. 47-49",23.0,3313,1933972.0,183790,197714,1473721.0,533843.0,901279,1596116.0,973513,0,537038.0,0
4a22098111,"1087 Budapest, Kerepesi út 15.",1.0,5911,2517054.0,6901,464,2269909.0,444528.0,47123,2915582.0,3638,0,2911944.0,0
e98b9846cf,"1106 Budapest, Gránátos u. 6.",45.0,2512,1094263.0,24129,21949,553098.0,210020.0,21674,1430953.0,1329059,0,100079.0,0
83ee84164f,"2000 Szentendre, Egres u. 105.",2.0,2822|4669,1366308.0,23669,17826,379318.0,276026.0,32860,553857.0,62121,107306,376112.0,0
e853313100,"8999 Zalalövő, Újmajor 4.",57.0,2511,1093835.0,55694,35455,458668.0,223503.0,35312,844301.0,137732,82043,526190.0,0
10f504b946,"4400 Nyíregyháza, Tambura u. 11.",53.0,4291,1168388.0,204449,221563,1577458.0,494539.0,1077615,2663517.0,2174290,28872,258180.0,0
21b55601cf,"1037 Budapest, Csillaghegyi út 19-21.",16.0,4617,1757654.0,275167,254199,963770.0,166884.0,474759,1017578.0,806526,0,204798.0,0
8825a1a4c2,"8600 Siófok, Fő u. 260.",117.0,4221,5903175.0,511857,459521,3250101.0,2953624.0,94350,7904494.0,5829970,496667,1492980.0,0
521026c572,"6000 Kecskemét, Külső-Szegedi út 53.",32.0,4511,7879817.0,152643,140059,1920236.0,406677.0,158043,2549658.0,998292,0,1524534.0,0
64e9f729b1,"1052 Budapest, Deák Ferenc tér 3. ",75.0,4941,4916350.0,136589,85822,1467850.0,1055862.0,398490,3126045.0,590498,1510776,1024771.0,0
0f0e38f139,"1104 Budapest, Szőlőhegy u. 4.",4.0,4666,4058197.0,41313,31825,157035.0,50143.0,66462,158649.0,36898,31014,90737.0,0
baf6a0ed2f,"8000 Székesfehérvár, Zsurló u. 6.",117.0,1723,1612207.0,8249,19007,312659.0,167380.0,11624,1149183.0,492104,444894,188718.0,0
d546d9b028,"8000 Székesfehérvár, Váralja sor 4.",65.0,1071,1029946.0,9916,8039,255899.0,159698.0,2550,678700.0,411810,29917,213144.0,0
77586a584b,"1012  Budapest, Márvány u. 18.",0.0,4676,1072846.0,5119,4138,99817.0,89605.0,10212,100454.0,6900,0,93458.0,0
512039f35d,"1107 Budapest, Száva u. 4. b. ép",6.0,4752,1031146.0,181032,174679,432187.0,144557.0,108109,479279.0,429903,600,48043.0,0
55c027f8e9,"5321 Kunmadaras, Külső 11.",53.0,111,1086655.0,159320,169682,1451016.0,637820.0,268489,1978332.0,1858587,0,114668.0,0
42e0163e77,"1097 Budapest, Könyves Kálmán körút 12-14. 3. em",47.0,7112,4024699.0,1255564,973744,5298525.0,871162.0,1740278,5643912.0,2313604,0,3021685.0,0
fff1ce368e,"8900 Zalaegerszeg, Hegyközség u. 2.",143.0,1610,2914459.0,503419,488022,1687217.0,366317.0,77904,3999660.0,3171584,158988,371133.0,0
5d7b6eb149,"1037 Budapest, Bojtár u. 53",234.0,4221,8488562.0,224036,183809,1949821.0,1687995.0,140979,2976293.0,335885,537204,1607413.0,0
16bf35ed8e,"8900 Zalaegerszeg, Hock János u. 96/A.",149.0,2229,2011942.0,-1755,-16211,690779.0,78020.0,4823,3148795.0,2449689,550267,142624.0,0
8a4e03c02d,"3530 Miskolc, Király út 1. A. ép.",47.0,4754,3956703.0,58179,58008,1240284.0,192114.0,576071,1397353.0,97248,0,1261315.0,0
b08f9738bc,"4220 Hajdúböszörmény, Désány u. 16. 4. em. 15",213.0,8121,4073888.0,97365,89696,1265855.0,982738.0,87310,1889118.0,357479,19001,1297925.0,0
35c10a25f9,"1115 Budapest, Bartók Béla út 105-113",81.0,7022,1412520.0,367720,375187,769721.0,568692.0,201029,824540.0,498442,0,288972.0,0
b92fc11fd6,"1123 Budapest, Alkotás utca 55-61. 7. em.",112.0,6612,4674155.0,605384,1028062,44420751.0,3849725.0,36769629,46540964.0,4259608,0,41197853.0,0
92d638c834,"8000 Székesfehérvár, Kálmos u. 2.",74.0,3312,1561207.0,160381,161709,557840.0,375362.0,119494,1013089.0,736655,6250,185104.0,0
a992909b80,"3390 Füzesabony, Patak út 1.",151.0,1721,9998719.0,238173,166850,2203304.0,1450421.0,66755,3215164.0,-9293,4808,3114693.0,0
2d680a7aee,"2040 Budaörs, Kinizsi u. 5.",96.0,4764,3381681.0,-149885,-259739,1285181.0,288326.0,250102,1644008.0,-2696051,13882,4291804.0,0
16fc7b7da0,"1023 Budapest, Lajos u. 28-32.",0.0,6420,1361573.0,155345,254204,1660871.0,87724.0,1267516,1845661.0,258271,0,1441323.0,0
d409281536,"2340 Kiskunlacháza, Rákóczi u. 80.",40.0,4638,1249552.0,51002,45717,59887.0,26228.0,9307,227077.0,86865,36416,101399.0,0
b0296f1f82,"6722 Szeged, Vitéz u. 20.",143.0,7820,1947782.0,42442,34733,532686.0,513108.0,19578,696734.0,192910,46599,456827.0,0
6f149ac9c9,"9200 Mosonmagyaróvár, Barátság u. 2.",21.0,4511,1839247.0,-5216,4445,397064.0,84961.0,15193,663389.0,266996,0,354223.0,0
c70b16e685,"3526 Miskolc, Mechatronikai park 14",68.0,4120,1669927.0,423595,398389,1471009.0,761546.0,663072,2172263.0,1340555,66813,633970.0,0
34c5ee935b,"1113 Budapest, Bocskai út 134.-146",0.0,4636,2612843.0,1860970,2067868,983399.0,357736.0,625663,78132447.0,44361995,29163985,4572005.0,0
91c4fd3b72,"2142 Nagytarcsa, Pesti út 15.",22.0,4643,3636688.0,178651,131556,1437034.0,321238.0,5459,1529623.0,492753,108825,902093.0,0
949c7de3eb,"9700 Szombathely, Csaba u. 11.",40.0,4633,4701318.0,22685,20803,673524.0,580410.0,7892,988272.0,187076,53500,701795.0,0
9b62b833a4,"2040 Budaörs, Komáromi u. 20",35.0,4531,1233691.0,39485,29973,514088.0,54994.0,3186,932843.0,459712,120574,343582.0,0
db1e17770e,"2724 Újlengyel, Határ út 12.",0.0,4511,1121176.0,6010,3415,77552.0,61131.0,16421,83228.0,21769,1590,59869.0,0
3aea4e6d3f,"1139 Budapest, Forgách u. 11-13.",7.0,4673,1558652.0,105671,63268,296959.0,175915.0,117113,302098.0,163268,0,114447.0,0
aaefeb9e2f,"1034 Budapest, Bécsi út 85",0.0,1610,1056151.0,57859,1121,10485.0,3511.0,97,10485.0,3551,0,4812.0,0
2cf63d6432,"2890 Tata, Agostyáni u. 78.",93.0,4312,2203973.0,134264,120000,837548.0,723293.0,95406,1872650.0,1270355,256176,331996.0,0
9e65f3448a,"3300 Eger, Kistályai út 18",89.0,2562,1253211.0,122413,110148,324096.0,113263.0,24039,860340.0,115178,0,674735.0,0
a1664daacd,"2030 Érd, Fehérvári út 63. b-c. ép.",48.0,3700,1133157.0,105116,53253,481066.0,230113.0,242676,619454.0,78821,0,368392.0,0
1cb57e34d6,"1133 Budapest, Váci út 80.",120.0,4399,5332994.0,331951,302430,2636511.0,1597190.0,756875,3854347.0,1285869,176000,1921888.0,0
e1b16e1680,"1225 Budapest, Nagytétényi út 222.",,4646,1334895.0,32423,28182,909534.0,160411.0,53541,927469.0,44706,0,848208.0,0
91dd64c068,"1181 Budapest, Besence u. 8.",66.0,4532,4258400.0,155840,151479,1303381.0,479169.0,109923,1413747.0,1133479,0,223024.0,0
7f8b68aa68,"2013 Pomáz, Céhmester út 24/A.",76.0,2712|0,1166824.0,19111,-4666,841683.0,384843.0,14125,924599.0,-2066,0,920594.0,0
7e70027bc0,"9134 Bodonhely, Dózsa György utca 47.",0.0,4612,5324740.0,63790,6285,265912.0,262689.0,3223,265926.0,13052,0,252874.0,0
a41ba5d74a,"1068 Budapest, Benczúr u. 13. B. ép",67.0,7022,1595670.29999999,21399.66,12715.74,931660.559999999,97383.9599999999,278815.86,1490222.7,60787.4399999999,0,1174190.04,0
fc3bb19b6b,"1064 Budapest, Podmaniczky u. 57. 2. em. 14.",0.0,4110,3425383.0,4399,3959,97570.0,37443.0,47194,97834.0,7043,0,90791.0,0
da8e0fa1c3,"8600 Siófok, Fő u. 15-17.",70.0,7112,1283230.0,9109,431,1171813.0,370640.0,14191,1958954.0,1155725,223262,572044.0,0
151846d5ad,"9027 Győr, Butorgyári u.3.",94.0,3109,1358109.0,-87524,-85563,1129480.0,668549.0,71247,2013350.0,1025822,0,980537.0,0
635748b91b,"3434 Mályi, Kistokaji út 1.",48.0,4621,6032373.0,101601,90452,903387.0,468986.0,143279,2191339.0,812138,720614,593120.0,0
4db5e4d053,"1134 Budapest, Váci út 19.",5.0,4778,3313071.0,227798,194351,920797.0,802402.0,42269,936765.0,137902,0,436484.0,0
9744e20e8e,"1126 Budapest, Kiss János altábornagy u. 11. 1. em.",38.0,4399,5292557.0,643711,570085,2024430.0,1122927.0,609998,2857543.0,1779749,100834,663738.0,0
a99ee2dc97,"1016 Budapest, Lisznyai u. 38",15.0,7311,3179623.0,818146,796185,1791109.0,1754196.0,36913,2189786.0,805698,0,912145.0,0
41d31cba65,"1054 Budapest, Vécsey utca 4. 3. em. 3.",8.0,6110,1078535.0,272262,260132,281923.0,181468.0,75660,592578.0,493819,0,95447.0,0
32963050e3,"7300 Komló, Patak u. 2.",202.0,2932,2525300.0,221132,205800,851228.0,424624.0,160984,1984124.0,1288651,0,472012.0,0
9cee46df62,"1028 Budapest, Kisgazda u. 22",20.0,4673,1104369.0,132808,128923,286364.0,93705.0,14778,521756.0,356211,27441,136995.0,0
be95171588,"2023 Dunabogdány, Táncsics Mihály u. 57.",85.0,9601,1032574.0,73734,68626,234616.0,98201.0,83789,1115547.0,907835,50000,73001.0,0
afeadfb899,"1117 Budapest, Hunyadi János út 4.",59.0,2059,1972144.0,70977,50719,1013407.0,283579.0,209591,1187417.0,839723,48000,290395.0,0
4a193f5ea7,"1117 Budapest, Fehérvári út 50-52",69.0,5221,1507504.0,668731,582148,702748.0,166350.0,435642,751635.0,584738,6213,160684.0,0
5d83ab2334,"1112 Budapest, Budaörsi út 152. II. em. 1.",0.0,7740,1634437.79999999,1504179,1379502.72,1149688.98,1008575.27999999,140803.56,1457968.14,1407725.46,0,10544.76,0
c1faa575b7,"2400 Dunaújváros, Neumann János u. 16.",161.0,2822,3032517.0,234682,205417,1366286.0,813944.0,363975,1577576.0,608527,82796,772685.0,0
dbe4930bad,"8600 Siófok, Bajcsy-Zsilinszky u. 207.",385.0,4221,7444279.0,-3038546,-1464428,5505069.0,3994091.0,47212,8821962.0,1571556,27409,4534570.0,0
7c116fcc25,"2600 Vác, Csatamező út 2.",44.0,4614|2573,1892576.0,227025,203152,1646752.0,453604.0,1094190,2327571.0,1324585,15943,923613.0,0
18b080c896,"2370 Dabas, Szent István út 60.",43.0,4752,1741141.0,47833,34938,995725.0,295393.0,11299,1266355.0,196422,57488,712582.0,0
87481db398,"5540 Szarvas, Szabadság út 30.",88.0,150,1472669.0,172046,144178,1320858.0,375717.0,305627,3835005.0,3054732,303098,433438.0,0
53160e0c4b,"1083 Budapest, Illés u. 28-30. A. ép. 6. em. 603.",,6110,1715562.0,-45750,-55440,792470.0,255499.0,536971,799169.0,-63943,0,330257.0,0
a1ad72200a,"1073 Budapest, Kertész u. 48.",92.0,5610,1303392.0,439590,400041,117716.0,9308.0,104307,475539.0,417120,0,57784.0,0
31b857c566,"1103 Budapest, Gyömrői út 87.",6.0,4520|5020,2033038.0,617046,560152,299469.0,59765.0,197914,1877546.0,935897,3000,796348.0,0
ce186ac95b,"1164 Budapest, Vidámvásár u. 76.",26.0,4673,2139333.0,100749,89708,262752.0,49395.0,2315,691176.0,581379,0,107529.0,0
0220d0833c,"1141 Budapest, Kőszeg u. 4.",38.0,6209|0,2147544.0,171715,155843,1251176.0,514261.0,676147,1674535.0,629391,1475,1033787.0,0
6edf409d4c,"6725 Szeged, Kálvária sugárút 87/B",41.0,4120,4764051.0,77718,76627,1772869.0,717615.0,384470,2032354.0,911190,0,961678.0,0
5137f69d6f,"6000 Kecskemét, Mészöly Gyula út 6.",87.0,7219,1435301.0,23716,10384,1323577.0,471400.0,85074,2353292.0,1389662,225166,543634.0,0
8e4a1bb18f,"1138 Budapest, Váci út 117-119. A. ép. 5. em.",31.0,2521,1820043.0,13370,2792,3216034.0,2807991.0,0,3308314.0,1206068,0,1336291.0,0
f4337af114,"2821 Gyermely, Bajnai út 1.",,111,2157271.0,13919,-417,451738.0,144947.0,757,2488086.0,1646432,0,841553.0,0
fd15e9b098,"1194 Budapest, Iparos u. 5",22.0,6202,1944158.0,134762,115297,1671314.0,840254.0,15023,2387656.0,1554029,48584,784617.0,0
8d7d85e85a,"2800 Tatabánya, Teleki László u. 11. 1. em. 31.",7.0,4669,1737994.0,225817,194097,620726.0,391704.0,206963,628708.0,434448,0,179850.0,0
2ddaa60fdd,"6726 Szeged, Szőregi út 68.",59.0,4730,8992024.0,270768,254605,878013.0,300328.0,77317,2477649.0,1154149,264000,966043.0,0
63f2a075b8,"1183 Budapest, Gyömrői út 99.",103.0,4651,4475333.0,153891,112368,1167020.0,532723.0,514447,1420629.0,373359,429818,599011.0,0
d8a92cfaec,"9086 Töltéstava, Széchenyi u. 3.",15.0,0146|0,1121747.0,28317,10630,441135.0,302565.0,2035,1106637.0,537893,170927,310359.0,0
c8671ffb35,"1116 Budapest, Kardhegy u. 22.",3.0,4675,1292178.0,6615,4218,470986.0,146836.0,70556,493560.0,191260,0,299883.0,0
89982e4bec,"1132 Budapest, Váci út 34. 3. em. 4.",78.0,2893,1398679.0,51182,45907,640279.0,99984.0,212149,1319982.0,848663,15516,265673.0,0
009f493497,"8000 Székesfehérvár, Nagyszombati út 43",45.0,4672,6666937.0,224614,196278,1931497.0,835366.0,161460,2137411.0,471355,18323,1573082.0,0
06b99c92f5,"3300 Eger, Kistályai út 5.",0.0,4638,2054475.0,37186,35449,276699.0,267438.0,9261,291432.0,130004,6729,154699.0,0
1348d03e28,"1072 Budapest, Rákóczi út 26. 1.em. 3/B.ajtó",133.0,3320,1705525.0,132168,116997,1214317.0,466393.0,747486,1580549.0,1414934,2278,161849.0,0
68af497515,"2367 Újhartyán, Újlengyeli út 3.",146.0,5221,2367063.0,632454,598322,902445.0,66.0,611190,968669.0,637125,14978,316566.0,0
3c7080ed77,"1085 Budapest, József körút 69.",0.0,8559,1471090.0,2311,656,404582.0,143864.0,42900,511162.0,168435,216450,126212.0,0
9def09904d,"3527 Miskolc, Tüzér u. 15-17.",42.0,6810,1343356.0,174172,160748,773022.0,235930.0,179260,1495763.0,1279490,0,192468.0,0
1a8cd2793e,"7134 Gerjen, Rákóczi u. 34",20.0,4120,1014699.0,6197,2568,179433.0,84029.0,49534,321403.0,37597,4470,277728.0,0
06693b47f4,"1117 Budapest, Alíz utca 1.",16.0,4669,7542826.0,197604,70474,4143127.0,2274721.0,98744,4613109.0,716232,428244,3459642.0,0
23a97acbba,"6032 Nyárlőrinc, Fő u. 3.",142.0,1107,3116265.0,97215,80704,1858707.0,699612.0,13292,2638267.0,1571167,0,1065741.0,0
d49e273ad6,"6724 Szeged, Sőtér István köz 2. II. ép. földszint 1",22.0,4322,2076194.0,186538,185863,1123402.0,324893.0,796958,1223196.0,1030511,230,191755.0,0
fbbd7564ca,"9063 Nagybajcs, Honvéd u. 9.",33.0,5229,1902187.0,20691,13026,447845.0,401837.0,46008,649456.0,126691,94722,425770.0,0
b198f634e7,"1073 Budapest, Erzsébet krt. 25-27. III/4.",3.0,4632,1909531.98,31324.14,22640.2199999999,432025.01999999897,388915.56,7443.36,443500.199999999,159101.82,0,282537.54,0
10c2a20030,"8719 Böhönye, 894. hr",12.0,4631,3153183.0,-25988,-26596,662669.0,544667.0,99958,947425.0,87163,94285,653971.0,0
0da2f757d5,"1117 Budapest, Nádorliget u. 5/B. 2. em 204",14.0,4511|7112,1926019.0,103467,93588,423764.0,28073.0,231132,470413.0,246913,8400,213536.0,0
e08b1f382e,"4400 Nyíregyháza, Alsóbaduri u. 77.",89.0,4611,8902117.0,176426,30299,9271924.0,2774993.0,393116,12991139.0,2945407,2130346,7621339.0,0
4d15a55259,"7557 Barcs-Somogytarnóca, Szabadság u. 64.",24.0,1091,2212626.0,40590,26338,2067617.0,1574288.0,30026,2806330.0,444748,9919,2342054.0,0
64336e7c39,"1147 Budapest, Öv u. 182/b.",0.0,4675,2136717.0,30159,26517,146262.0,57883.0,74828,146262.0,29095,0,114958.0,0
9ad05fb26c,"2840 Oroszlány, Bánki Donát u. 2.",45.0,3530,1325090.0,84355,82149,597968.0,429173.0,124157,2811585.0,946753,0,411570.0,0
6b602ed3d4,"6300 Kalocsa, Miskei út 21.",157.0,2740,2078980.0,113590,106440,479971.0,176596.0,24266,1529545.0,770417,286535,347046.0,0
c212c84729,"1132 Budapest, Alig u. 14",0.0,6209,1000401.0,1620,1458,73546.0,70776.0,2770,73546.0,2939,0,70607.0,0
e369425590,"3381 Pély, Fő út 163.",39.0,4719,3190900.0,3575,-313,232128.0,71481.0,7520,746116.0,364555,4945,356542.0,0
95effe8281,"4032 Debrecen, Füredi út 98",165.0,3250,1804057.0,-473955,-773773,898243.0,566553.0,977,10886893.0,3154050,1619605,5243118.0,0
99de9d316f,"1136 Budapest, Hegedűs Gyula utca 20/A. II. em. 1.",21.0,7912,1354496.0,115057,104096,192702.0,80783.0,111919,209799.0,142642,0,65666.0,0
cfe27e83de,"1095 Budapest, Hídépítő u. 1-12",0.0,6820,1157091.0,612383,388488,1121179.0,287824.0,833355,8992588.0,2385830,5999442,374596.0,0
f12e8c3083,"4032 Debrecen, Füredi út 98",186.0,3250,3483819.0,156047,133149,1033679.0,325743.0,83299,2601576.0,1221324,215608,1099978.0,0
2468ec80c1,"6078 Jakabszállás, III. kerület 036/209.",37.0,4663,1535803.0,100363,70882,861381.0,421404.0,44340,1562778.0,234976,659031,663373.0,0
96d14a5669,"6448 Csávoly, Külterület 055/31. hrsz.",10.0,4621,4115125.0,-27637,4605,387314.0,204179.0,28694,452711.0,115897,0,329959.0,0
b805418c6e,"9200 Mosonmagyaróvár, Tölgy u. 12.",26.0,164,3448016.0,307257,289441,1427694.0,511147.0,91163,2431495.0,1112690,290874,1018346.0,0
d5083c3c4b,"4400 Nyíregyháza, Tüzér u. 4/B.",19.0,4646,2910707.0,16556,13280,425762.0,181814.0,5527,577763.0,308833,40000,189419.0,0
0b75a7552b,"7175 Felsőnána, Dózsa György u. 6.",0.0,4633,1452793.0,303,3183,265642.0,187833.0,77809,323220.0,45089,0,135263.0,0
03e393e77e,"2085 Pilisvörösvár, Fő út 83.",413.0,4711|5610,9402091.0,127138,169421,1322501.0,521917.0,99266,2908058.0,1549150,0,1227070.0,0
63d4e12c01,"9224 Rajka, Ságvári u. 34",335.0,1414,3550381.0,117382,109294,935775.0,518380.0,172226,1701510.0,1509464,0,143399.0,0
cdc8b3d67e,"1131 Budapest, Vőlegény utca 72.",3.0,4511,2014559.0,13045,12047,65433.0,58448.0,6985,65631.0,16951,0,48680.0,0
694ade6e04,"1182 Budapest, Ganz Ábrahám u. 39.",12.0,4777,1351162.0,10978,11942,1165010.0,869340.0,19710,1175805.0,194238,211003,770516.0,0
96616d1d97,"1037 Budapest, Montevideo u. 4.",46.0,4669,4978785.0,1051413,1034441,2613494.0,989965.0,836565,7296786.0,4555923,1237839,1102425.0,0
d45fe45c0a,"5540 Szarvas, Kossuth u. 64.",158.0,4711,2458602.0,82131,71393,347731.0,48468.0,37655,816931.0,344431,0,470822.0,0
6aef6c95bf,"1037 Budapest, Pomázi út 15.",32.0,6120,3873732.0,866932,802449,2155285.0,1471666.0,548395,2828233.0,1418682,144898,1262844.0,0
3162764e46,"1148 Budapest, Lengyel u. 15.",18.0,4222,3516361.0,172716,156973,1228079.0,1120748.0,43334,1318202.0,415659,0,882471.0,0
7bfe51974e,"5600 Békéscsaba, Szarvasi út 74.",30.0,4511,1645342.0,51164,45428,144563.0,59201.0,7712,239202.0,105105,0,129965.0,0
45aec94552,"2220 Vecsés, Lőrinci út 59-61",12.0,5229,1540053.0,158871,134453,444323.0,388509.0,55814,463885.0,222740,0,100866.0,0
1e37b4026e,"1104 Budapest, Maglódi út 55",97.0,3109,3591375.0,159613,150282,1749102.0,944592.0,114186,3160702.0,2373973,338929,318650.0,0
389a7860fa,"7500 Nagyatád, Mártírok útja 16-18.",97.0,4711,1146097.0,26174,25207,268721.0,119658.0,19289,487426.0,328915,0,146351.0,0
58c8a6c1d2,"4177 Földes, Deák Ferenc u. 2.",152.0,147,1734494.0,216883,210361,1122942.0,365173.0,95577,2643610.0,2050242,120782,459084.0,0
0fb48fe3db,"8400 Ajka, Vásár u.4.",72.0,2711,2148570.0,83104,89575,438124.0,87834.0,28342,559072.0,508811,0,48599.0,0
79e2478dbe,"8912 Nagypáli, Arany János u. 26.",,4941,2148960.06,174608.819999999,-86218.92,1098205.74,310.14,0,1973420.81999999,-76294.44,332470.079999999,1717245.18,0
17e87354bb,"1138 Budapest, Váci út 175.",61.0,4711,1317533.0,40489,30318,344511.0,121316.0,77729,814674.0,167294,232682,405837.0,0
4adb785f39,"1097 Budapest, Gubacsi út 32",19.0,4941,1494202.0,-5392,-5392,436583.0,247964.0,186210,443753.0,19972,9154,413030.0,0
b41e4b33c2,"1146 Budapest, Istvánmezei út 2/a. 5. em. 502",7.0,8110|8030,1367641.0,123027,112210,391388.0,261426.0,129962,463670.0,207434,0,255701.0,0
cb783e0945,"1211 Budapest, Szérűraktár u. 2/E",4.0,4672,2178196.0,183371,165240,642840.0,394439.0,82436,739161.0,424180,0,312263.0,0
d63c3bad99,"1157 Budapest, Nyírpalota út 5. földszint 2.",0.0,4662,1351931.0,18073,17533,246766.0,69642.0,4557,271320.0,156054,0,105389.0,0
c6812e4cc4,"5931 Nagyszénás, Mátyás király u. 8.",184.0,0,3400226.0,927637,842425,2402856.0,687951.0,1457834,5397132.0,4110249,0,740710.0,0
3643c68dfa,"2120 Dunakeszi, Székesdűlő 135.",17.0,2030,1270350.0,17942,17305,506370.0,265736.0,10011,594497.0,310571,8341,243059.0,0
c1d1781a5f,"4024 Debrecen, Csapó u. 30. 1. em. 37A.",55.0,4754,4736872.0,14573,14585,1476778.0,265623.0,618634,1787103.0,56961,0,1582561.0,0
63beeb0933,"9400 Sopron, Ágfalvi út 2/B",4.0,4671,7782682.0,17613,14929,437661.0,231898.0,205227,550363.0,18006,0,531541.0,0
07bde2fa6c,"2600 Vác, Bauer Mihály u. 59/B.",3.0,4690,1823457.0,80720,68428,770705.0,691633.0,25273,807381.0,758404,0,48663.0,0
bdfb24e78c,"7090 Tamási, Fő út 2.",278.0,4711,3873386.0,92111,86586,464365.0,94388.0,67043,1011212.0,455535,29485,473749.0,0
894d35e5d6,"4431 Nyíregyháza-Sóstófürdő, Kemecsei u. 26.",13.0,4730,1886800.0,46999,44381,125213.0,40962.0,66058,357622.0,301979,29076,15962.0,0
660216a2f5,"8000 Székesfehérvár, Sóstó-Ipari Park, Osztrák u. 9909.",61.0,2561,1073646.0,279721,270580,599878.0,91122.0,505605,1409128.0,1274080,0,56084.0,0
654669c5f3,"6000 Kecskemét, Talfája tanya 47. B. ép.",,4690|0,1010128.0,3475,59,548472.0,507286.0,14536,793823.0,501938,11000,280885.0,0
778f4da93b,"3561 Felsőzsolca, Szeles u. 4.",555.0,2562,8837439.29999999,8683.92,-29153.16,2951602.38,2061190.44,45900.72,7757531.81999999,3131483.58,2234248.56,2114534.52,0
819daf8737,"1117 Budapest, Neumann János u. 1. E. ép. IV. em.",36.0,8211,2996613.0,27364,22066,862979.0,862979.0,0,1333720.0,64953,0,970791.0,0
0badab317d,"6000 Kecskemét, Dunaföldvári u. 2.",43.0,4754,3739658.0,24580,23271,981995.0,203534.0,312456,1329397.0,64726,0,1224883.0,0
5d01127473,"4200 Hajdúszoboszló, Bartók Béla u. 14.",23.0,4291,1107595.0,145104,128020,501700.0,278514.0,90049,733325.0,432420,12636,288269.0,0
711c1959cb,"3516 Miskolc, Csaba vezér út 70",90.0,4520,1670863.0,73574,63590,420742.0,244944.0,93542,645763.0,337245,4756,245397.0,0
1f53ec606c,"1117 Budapest, Galvani u.4.",184.0,4666,8609653.0,251974,204160,2605509.0,2304679.0,48805,5404594.0,1504539,1119,3437598.0,0
3aebd006b7,"3000 Hatvan, Kossuth tér 18. 1. em. 10",16.0,4633,1139508.0,90555,76584,482192.0,232413.0,21907,603974.0,328139,124507,142264.0,0
2de4a937b0,"1061 Budapest, Liszt Ferenc tér 5. 3. em. 2.",0.0,4791,1043889.0,3993,6347,74125.0,20461.0,53664,74606.0,13261,0,40852.0,0
f22737e0e0,"1221 Budapest, Duna utca 1-3.",3.0,7112,1925968.0,142076,114471,142472.0,123457.0,16569,143350.0,117471,0,25325.0,0
820c438a95,"8000 Székesfehérvár, Kadocsa u. 84.",,4773,1774648.0,2372,1875,199553.0,46640.0,27217,200828.0,13256,0,125470.0,0
c951eddaad,"1141 Budapest, Szugló u. 82.",1.0,7022,1230719.0,15801,15043,78834.0,40456.0,38378,78834.0,17588,0,61246.0,0
